what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427445996033
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427446005362
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427446006922
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427446010026
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1427446011571
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427446013692
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427446014722
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427446022023
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427446023567
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427446026656
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427446035860
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427446038980
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1427446040384
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427446042802
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427446043832
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427446045532
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427446047404
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427446050259
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427446051522
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427446076061
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427446078635
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1427446124031
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1427446124827
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1427446135201
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427446151799
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1427446154966
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427446157899
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427446158227
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427446161300
